date,strategy,asset,weight
2013-05-31,ERC,IEF,0.21065322180169715
2013-05-31,ERC,TLT,0.11386919442317439
2013-05-31,ERC,TIP,0.17446902286670898
2013-05-31,ERC,LQD,0.15749372327877137
2013-05-31,ERC,VNQ,0.051683476661293186
2013-05-31,ERC,GLD,0.05960751007399678
2013-05-31,ERC,DBC,0.06315801039081664
2013-05-31,CTB_ONLY,SPY,0.23345029300491899
2013-05-31,CTB_ONLY,VEA,0.08924998051659844
2013-05-31,CTB_ONLY,EEM,0.0
2013-05-31,CTB_ONLY,IEF,0.20120423385021663
2013-05-31,CTB_ONLY,TLT,0.3319929328558855
2013-05-31,CTB_ONLY,TIP,0.0
2013-05-31,CTB_ONLY,LQD,0.0
2013-05-31,CTB_ONLY,VNQ,0.011803517869778067
2013-05-31,CTB_ONLY,GLD,0.053028182431521145
2013-05-31,CTB_ONLY,DBC,0.07927085947059191
2013-05-31,RB_CTB_BAND,SPY,0.10047709992351742
2013-05-31,RB_CTB_BAND,VEA,0.06337838645208137
2013-05-31,RB_CTB_BAND,EEM,0.046877575571472915
2013-05-31,RB_CTB_BAND,IEF,0.3123959504441055
2013-05-31,RB_CTB_BAND,TLT,0.1868030685667579
2013-05-31,RB_CTB_BAND,TIP,0.10817883919131385
2013-05-31,RB_CTB_BAND,LQD,0.0031986285090645932
2013-05-31,RB_CTB_BAND,VNQ,0.058616342526817
2013-05-31,RB_CTB_BAND,GLD,0.055155059654751794
2013-05-31,RB_CTB_BAND,DBC,0.06491904916052046
2013-06-28,EW,SPY,0.09999999999997726
2013-06-28,EW,VEA,0.09999999999997726
2013-06-28,EW,EEM,0.09999999999997726
2013-06-28,EW,IEF,0.09999999999997726
2013-06-28,EW,TLT,0.09999999999997726
2013-06-28,EW,TIP,0.09999999999997726
2013-06-28,EW,LQD,0.09999999999997726
2013-06-28,EW,VNQ,0.09999999999997726
2013-06-28,EW,GLD,0.09999999999997726
2013-06-28,EW,DBC,0.09999999999997726
2013-06-28,GMV,SPY,0.18256321580685322
2013-06-28,GMV,VEA,0.0
2013-06-28,GMV,EEM,0.0
2013-06-28,GMV,IEF,0.35
2013-06-28,GMV,TLT,0.0
2013-06-28,GMV,TIP,0.22944393116195239
2013-06-28,GMV,LQD,0.23799285303076273
2013-06-28,GMV,VNQ,0.0
2013-06-28,GMV,GLD,0.0
2013-06-28,GMV,DBC,0.0
2013-06-28,ERC,SPY,0.07514078835451989
2013-06-28,ERC,VEA,0.051937527476915456
2013-06-28,ERC,EEM,0.04430603796945903
2013-06-28,ERC,IEF,0.2091340569670871
2013-06-28,ERC,TLT,0.11381408548549735
2013-06-28,ERC,TIP,0.1723329076175153
2013-06-28,ERC,LQD,0.155213547054761
2013-06-28,ERC,VNQ,0.05208029262532636
2013-06-28,ERC,GLD,0.060583655194843614
2013-06-28,ERC,DBC,0.0654571012543289
2013-06-28,CTB_ONLY,SPY,0.2549463890284563
2013-06-28,CTB_ONLY,VEA,0.0819886332493551
2013-06-28,CTB_ONLY,EEM,0.0
2013-06-28,CTB_ONLY,IEF,0.1946417992066445
2013-06-28,CTB_ONLY,TLT,0.33033525879792003
2013-06-28,CTB_ONLY,TIP,0.0
2013-06-28,CTB_ONLY,LQD,0.0
2013-06-28,CTB_ONLY,VNQ,0.00024580133153675755
2013-06-28,CTB_ONLY,GLD,0.05710005921967929
2013-06-28,CTB_ONLY,DBC,0.08074205916687116
2013-06-28,RB_CTB_BAND,SPY,0.1035917710391663
2013-06-28,RB_CTB_BAND,VEA,0.06578522687848633
2013-06-28,RB_CTB_BAND,EEM,0.04451001106821477
2013-06-28,RB_CTB_BAND,IEF,0.3089374461474709
2013-06-28,RB_CTB_BAND,TLT,0.18929638349081018
2013-06-28,RB_CTB_BAND,TIP,0.10346162692631225
2013-06-28,RB_CTB_BAND,LQD,0.0
2013-06-28,RB_CTB_BAND,VNQ,0.05641741344513087
2013-06-28,RB_CTB_BAND,GLD,0.05799238244212348
2013-06-28,RB_CTB_BAND,DBC,0.0700077385623908
2013-07-31,EW,SPY,0.09999999999997726
2013-07-31,EW,VEA,0.09999999999997726
2013-07-31,EW,EEM,0.09999999999997726
2013-07-31,EW,IEF,0.09999999999997726
2013-07-31,EW,TLT,0.09999999999997726
2013-07-31,EW,TIP,0.09999999999997726
2013-07-31,EW,LQD,0.09999999999997726
2013-07-31,EW,VNQ,0.09999999999997726
2013-07-31,EW,GLD,0.09999999999997726
2013-07-31,EW,DBC,0.09999999999997726
2013-07-31,GMV,SPY,0.19394060260699628
2013-07-31,GMV,VEA,0.0
2013-07-31,GMV,EEM,0.0
2013-07-31,GMV,IEF,0.35
2013-07-31,GMV,TLT,0.0
2013-07-31,GMV,TIP,0.22589499767253654
2013-07-31,GMV,LQD,0.2301643997205621
2013-07-31,GMV,VNQ,0.0
2013-07-31,GMV,GLD,0.0
2013-07-31,GMV,DBC,0.0
2013-07-31,ERC,SPY,0.07803903453812797
2013-07-31,ERC,VEA,0.053020758834015684
2013-07-31,ERC,EEM,0.04410683914761572
2013-07-31,ERC,IEF,0.20628506575412073
2013-07-31,ERC,TLT,0.11252388983521704
2013-07-31,ERC,TIP,0.17042629033167728
2013-07-31,ERC,LQD,0.15295419817416797
2013-07-31,ERC,VNQ,0.05364386751141831
2013-07-31,ERC,GLD,0.06052311493518959
2013-07-31,ERC,DBC,0.06847694093903253
2013-07-31,CTB_ONLY,SPY,0.2750069568842722
2013-07-31,CTB_ONLY,VEA,0.06633593973234599
2013-07-31,CTB_ONLY,EEM,0.0
2013-07-31,CTB_ONLY,IEF,0.18310744538638268
2013-07-31,CTB_ONLY,TLT,0.3309411299679142
2013-07-31,CTB_ONLY,TIP,0.0
2013-07-31,CTB_ONLY,LQD,0.0
2013-07-31,CTB_ONLY,VNQ,0.0
2013-07-31,CTB_ONLY,GLD,0.05099139039659509
2013-07-31,CTB_ONLY,DBC,0.09361713763166711
2013-07-31,RB_CTB_BAND,SPY,0.10880705273388806
2013-07-31,RB_CTB_BAND,VEA,0.067554241607329
2013-07-31,RB_CTB_BAND,EEM,0.04192501860783109
2013-07-31,RB_CTB_BAND,IEF,0.30319994806783623
2013-07-31,RB_CTB_BAND,TLT,0.19019408488005896
2013-07-31,RB_CTB_BAND,TIP,0.09833845133993022
2013-07-31,RB_CTB_BAND,LQD,0.0
2013-07-31,RB_CTB_BAND,VNQ,0.05603875556740431
2013-07-31,RB_CTB_BAND,GLD,0.0562369818075846
2013-07-31,RB_CTB_BAND,DBC,0.07770546538745748
2013-08-30,EW,SPY,0.09999999999997726
2013-08-30,EW,VEA,0.09999999999997726
2013-08-30,EW,EEM,0.09999999999997726
2013-08-30,EW,IEF,0.09999999999997726
2013-08-30,EW,TLT,0.09999999999997726
2013-08-30,EW,TIP,0.09999999999997726
2013-08-30,EW,LQD,0.09999999999997726
2013-08-30,EW,VNQ,0.09999999999997726
2013-08-30,EW,GLD,0.09999999999997726
2013-08-30,EW,DBC,0.09999999999997726
2013-08-30,GMV,SPY,0.19606112329286657
2013-08-30,GMV,VEA,0.0
2013-08-30,GMV,EEM,0.0
2013-08-30,GMV,IEF,0.35
2013-08-30,GMV,TLT,0.0
2013-08-30,GMV,TIP,0.22532302630455453
2013-08-30,GMV,LQD,0.2286158504019563
2013-08-30,GMV,VNQ,0.0
